"Time","control-project-799bdb68d7-s958z / app-namespace / PKG","control-project-799bdb68d7-s958z / app-namespace / DRAM","control-project-799bdb68d7-s958z / app-namespace / OTHER","control-project-799bdb68d7-s958z / app-namespace / GPU"
2025-02-26 10:58:59,0.000200,0.000100,0.000300,0
2025-02-26 10:59:00,0.000200,0.000100,0.000300,0
2025-02-26 10:59:01,0.000200,0.000100,0.000300,0
2025-02-26 10:59:02,0.000200,0.000100,0.000300,0
2025-02-26 10:59:03,0.000200,0.000100,0.000300,0
2025-02-26 10:59:04,0.000200,0.000100,0.000300,0
2025-02-26 10:59:05,0.000200,0.000100,0.000300,0
2025-02-26 10:59:06,0.000200,0.000100,0.000300,0
2025-02-26 10:59:07,0.000200,0.000100,0.000300,0
2025-02-26 10:59:08,0.000200,0.000100,0.000300,0
2025-02-26 10:59:09,0.000200,0.000100,0.000300,0
2025-02-26 10:59:10,0.000200,0.000100,0.000300,0
2025-02-26 10:59:11,0.000200,0.000100,0.000300,0
2025-02-26 10:59:12,0.000200,0.000100,0.000300,0
2025-02-26 10:59:13,0.000200,0.000100,0.000300,0
2025-02-26 10:59:14,0.000200,0.000100,0.000300,0
2025-02-26 10:59:15,0.000200,0.000100,0.000300,0
2025-02-26 10:59:16,0.000200,0.000100,0.000300,0
2025-02-26 10:59:17,0.000200,0.000100,0.000300,0
2025-02-26 10:59:18,0.000200,0.000100,0.000300,0
2025-02-26 10:59:19,0.000200,0.000100,0.000300,0
2025-02-26 10:59:20,0.000200,0.000100,0.000300,0
2025-02-26 10:59:21,0.000200,0.000100,0.000300,0
2025-02-26 10:59:22,0.000200,0.000100,0.000300,0
2025-02-26 10:59:23,0.000200,0.000100,0.000300,0
2025-02-26 10:59:24,0.000200,0.000100,0.000300,0
2025-02-26 10:59:25,0.000200,0.000100,0.000300,0
2025-02-26 10:59:26,0.000200,0.000100,0.000300,0
2025-02-26 10:59:27,0.000200,0.000100,0.000300,0
2025-02-26 10:59:28,0.000200,0.000100,0.000300,0
2025-02-26 10:59:29,0.000200,0.000100,0.000300,0
2025-02-26 10:59:30,0.000200,0.000100,0.000300,0
2025-02-26 10:59:31,0.000200,0.000100,0.000300,0
2025-02-26 10:59:32,0.000200,0.000100,0.000300,0
2025-02-26 10:59:33,0.000200,0.000100,0.000300,0
2025-02-26 10:59:34,0.000200,0.000100,0.000300,0
2025-02-26 10:59:35,0.000200,0.000100,0.000300,0
2025-02-26 10:59:36,0.000200,0.000100,0.000300,0
2025-02-26 10:59:37,0.000200,0.000100,0.000300,0
2025-02-26 10:59:38,0.000200,0.000100,0.000300,0
2025-02-26 10:59:39,0.000200,0.000100,0.000300,0
2025-02-26 10:59:40,0.000200,0.000100,0.000300,0
2025-02-26 10:59:41,0.000200,0.000100,0.000300,0
2025-02-26 10:59:42,0.000200,0.000100,0.000300,0
2025-02-26 10:59:43,0.000200,0.000100,0.000300,0
2025-02-26 10:59:44,0.000200,0.000100,0.000300,0
2025-02-26 10:59:45,0.000200,0.000100,0.000300,0
2025-02-26 10:59:46,0.000200,0.000100,0.000300,0
2025-02-26 10:59:47,0.000200,0.000100,0.000300,0
2025-02-26 10:59:48,0.000200,0.000100,0.000300,0
2025-02-26 10:59:49,0.000200,0.000100,0.000300,0
2025-02-26 10:59:50,0.000200,0.000100,0.000300,0
2025-02-26 10:59:51,0.000200,0.000100,0.000300,0
2025-02-26 10:59:52,0.000200,0.000100,0.000300,0
2025-02-26 10:59:53,0.000200,0.000100,0.000300,0
2025-02-26 10:59:54,0.000200,0.000100,0.000300,0
2025-02-26 10:59:55,0.000200,0.000100,0.000300,0
2025-02-26 10:59:56,0.000200,0.000100,0.000300,0
2025-02-26 10:59:57,0.000200,0.000100,0.000300,0
2025-02-26 10:59:58,0.000200,0.000100,0.000300,0
2025-02-26 10:59:59,0.000200,0.000100,0.000300,0
2025-02-26 11:00:00,0.000200,0.000100,0.000300,0
2025-02-26 11:00:01,0.000200,0.000100,0.000300,0
2025-02-26 11:00:02,0.000200,0.000100,0.000300,0
2025-02-26 11:00:03,0.000200,0.000100,0.000300,0
2025-02-26 11:00:04,0.000200,0.000100,0.000300,0
2025-02-26 11:00:05,0.000200,0.000100,0.000300,0
2025-02-26 11:00:06,0.000200,0.000100,0.000300,0
2025-02-26 11:00:07,0.000200,0.000100,0.000300,0
2025-02-26 11:00:08,0.000200,0.000100,0.000300,0
2025-02-26 11:00:09,0.000200,0.000100,0.000300,0
2025-02-26 11:00:10,0.000200,0.000100,0.000300,0
2025-02-26 11:00:11,0.000200,0.000100,0.000300,0
2025-02-26 11:00:12,0.000200,0.000100,0.000300,0
2025-02-26 11:00:13,0.000200,0.000100,0.000300,0
2025-02-26 11:00:14,0.000200,0.000100,0.000300,0
2025-02-26 11:00:15,0.000200,0.000100,0.000300,0
2025-02-26 11:00:16,0.000200,0.000100,0.000300,0
2025-02-26 11:00:17,0.000200,0.000100,0.000300,0
2025-02-26 11:00:18,0.000200,0.000100,0.000300,0
2025-02-26 11:00:19,0.000200,0.000100,0.000300,0
2025-02-26 11:00:20,0.000200,0.000100,0.000300,0
2025-02-26 11:00:21,0.000600,0.000100,0.00190,0
2025-02-26 11:00:22,0.000600,0.000100,0.00190,0
2025-02-26 11:00:23,0.000600,0.000100,0.00190,0
2025-02-26 11:00:24,0.000600,0.000100,0.00190,0
2025-02-26 11:00:25,0.000600,0.000100,0.00190,0
2025-02-26 11:00:26,0.000600,0.000100,0.00190,0
2025-02-26 11:00:27,0.000600,0.000100,0.00190,0
2025-02-26 11:00:28,0.000600,0.000100,0.00190,0
2025-02-26 11:00:29,0.000600,0.000100,0.00190,0
2025-02-26 11:00:30,0.000600,0.000100,0.00190,0
2025-02-26 11:00:31,0.000600,0.000100,0.00190,0
2025-02-26 11:00:32,0.000600,0.000100,0.00190,0